"ClusterId","X","Y","Z"
0,0.20425,-0.61773,0.89244
0,-0.56756,0.85536,0.48918
0,-0.17944,0.63164,-0.85232
0,0.27157,0.16679,-1.0191
0,-0.8934,0.80346,0.50297
0,-0.13691,-0.083361,1.2417
0,-0.75073,0.46637,0.80686
0,0.98756,0.64036,-0.24994
0,0.70345,0.70253,0.84763
0,1.071,0.12476,0.27202
0,0.69428,-0.63698,-0.7008
0,-0.19061,-0.85646,-0.90979
0,1.0588,-0.16638,-0.41865
0,0.39397,-0.81035,-0.81593
0,1.107,-0.45113,-0.30659
0,0.61756,-0.90044,0.30481
0,-0.66528,0.37054,0.86183
0,-0.37712,-0.67506,0.74148
0,0.44133,0.959,-0.62601
0,0.31754,0.40969,1.2042
0,-0.70531,0.65835,0.67802
0,0.83355,-0.45048,0.7818
0,0.87628,-0.6628,0.50964
0,0.55435,-0.80115,-0.43126
0,0.7256,-0.63605,-0.47858
0,-0.79074,-0.39476,0.90132
0,-0.22576,-0.86705,-0.70684
0,-0.39695,0.37945,-1.0383
0,0.94199,0.5108,0.4307
0,-0.16456,1.1241,0.61381
0,-0.031393,0.73987,0.81661
0,0.99381,0.54792,0.068182
0,-0.23484,1.1523,-0.20082
0,-0.089954,0.070145,1.1969
0,0.87029,-0.79702,-0.36409
0,-0.97239,-0.72938,0.24955
0,-0.68571,0.3871,-0.85042
0,0.37494,-0.86924,-0.49099
0,-0.87015,-0.01005,-0.9578
0,-0.84985,-0.67558,0.16109
0,0.11328,0.76818,0.71281
0,-0.16472,-0.80405,0.80315
0,-0.65348,0.66613,0.5246
0,-0.81661,0.026646,1.009
0,-0.95487,0.12006,-0.48416
0,0.57657,-0.98857,-0.46503
0,-0.49235,-0.89266,-0.81379
0,-0.55239,0.70863,-0.7437
0,-0.87647,-0.648,-0.49517
0,0.73451,-0.61119,-0.89186
0,-0.61088,-0.29458,-0.88312
0,-0.89098,-0.54556,0.36268
0,-0.44296,1.06,0.36232
0,0.87432,0.58881,0.46762
0,-0.048553,0.14723,-1.0999
0,0.72687,-0.8167,0.5088
0,0.90962,-0.11533,0.81779
0,0.6071,-0.80918,0.53889
0,0.93475,-0.15084,0.54814
0,-0.94123,-0.65942,0.092216
0,0.54109,-0.71338,-0.69598
0,0.61502,0.35587,-0.9163
0,0.69849,0.035826,-0.79013
0,0.72613,0.4824,-0.62567
0,0.34043,0.49436,-0.86518
0,-0.71449,-0.72998,-0.61184
0,0.95571,0.30263,-0.58
0,-1.0581,0.086486,-0.56217
0,0.53015,-0.16597,1.1884
0,0.62926,0.14172,1.1065
0,0.42358,-0.44347,-0.96432
0,0.98816,-0.22605,0.59405
0,-0.60414,-1.1009,0.049787
0,-0.49394,-0.84914,0.75893
0,0.11683,1.1627,0.38366
0,1.0497,0.41178,0.46873
0,-0.80317,0.51296,0.82819
0,1.1066,0.068904,-0.36348
0,0.19466,0.64472,0.88503
0,0.084626,-0.44879,-1.1382
0,-1.046,0.36861,0.25626
0,-0.63959,-0.63152,0.55447
0,0.25185,0.5662,-0.96748
0,0.012919,0.031141,1.2344
0,0.58546,0.68096,-0.65613
0,1.0079,-0.33447,0.44231
0,0.095829,1.0885,-0.38706
0,0.59156,0.92303,-0.47712
0,0.98107,-0.14279,-0.69565
0,-0.70127,-0.21038,-0.83902
0,0.31395,0.61116,0.90388
0,-0.67941,-0.41643,-0.71777
0,-0.82335,-0.48839,-0.46016
0,0.41523,0.54632,0.81396
0,0.80467,-0.72784,-0.13843
0,-0.48914,0.98911,-0.66916
0,0.70296,0.1425,-0.79237
0,-0.51842,0.693,-0.98459
0,0.79319,0.74365,0.16254
0,-0.70468,-0.76754,0.50976
0,0.76097,-1.0408,0.10409
0,0.5982,0.10986,-0.8577
0,-0.93033,-0.26498,0.69428
0,0.4695,0.046046,0.94943
0,0.86234,-0.4355,-0.46053
0,0.37046,1.0904,0.026901
0,-0.64123,0.69315,-0.53651
0,-0.94111,-0.85875,0.049544
0,-1.2408,-0.20564,0.24801
0,-0.93779,-0.51309,0.54259
0,-0.19416,-0.74214,0.72826
0,0.75232,-0.16298,-0.71955
0,0.47543,-0.71428,-0.85559
0,-1.1374,0.18759,-0.51902
0,-0.77452,0.070302,-0.75184
0,0.75426,0.39746,-0.75823
0,-0.38168,-0.49943,0.92152
0,-0.40084,-0.55508,-0.80395
0,1.0573,-0.11054,0.42188
0,0.66145,0.6865,0.48699
0,-1.1061,-0.49674,-0.040675
0,0.88198,-0.52506,-0.40617
0,-0.69737,-0.39948,-0.98839
0,0.90729,0.30836,-0.79059
0,-0.82378,-0.62208,0.52053
0,0.85419,-0.38673,-0.90432
0,-0.6627,-0.9765,-0.31383
0,0.79033,0.98223,0.19806
0,-0.89657,-0.64162,-0.017449
0,-0.83969,0.33942,0.63033
0,-0.6083,0.85102,0.76633
0,-0.74591,0.5046,-0.68751
0,-0.78497,0.84391,-0.060217
0,-0.71894,0.66811,0.38228
0,-0.52392,0.72283,-0.57428
0,-0.7554,0.89524,-0.45037
0,-0.0064341,0.53567,-0.95843
0,-0.95968,-0.12574,-0.76002
0,-0.85576,0.052351,-0.62077
0,0.76745,-0.79128,-0.60047
0,-0.49453,0.78651,-0.57703
0,-0.33739,-0.68775,1.0459
0,-0.19749,-0.67808,0.93192
0,0.76245,-0.3952,0.75255
0,-0.13108,-0.16642,1.1083
0,-0.43623,-0.56913,1.0029
0,0.74313,-0.78772,-0.46285
0,-0.33462,0.84296,0.54273
0,-0.67215,-0.95171,-0.10946
0,0.76556,0.057847,0.75302
0,0.79614,-0.14195,0.80275
0,-0.86197,0.85967,0.30816
0,0.94312,0.5038,0.69993
0,-0.7912,0.1498,0.79749
0,0.27126,-1.0581,-0.16869
0,0.050017,-0.51196,-0.93649
0,0.12763,-0.98779,-0.8206
0,-0.58482,0.68515,0.55607
0,0.71138,0.21523,0.77178
0,0.62678,-0.63504,-0.56016
0,-0.2827,0.7953,0.70959
0,-0.52096,0.94587,0.14478
0,-0.32298,0.84308,-0.59817
0,0.23003,0.91714,0.48848
0,-0.81881,-0.94076,-0.17708
0,0.93175,0.74817,-0.39006
0,-0.54223,-0.96735,-0.3673
0,-0.11268,-0.51491,-1.1239
0,0.56915,-0.51654,-0.73904
0,0.027571,-0.70677,-0.80293
0,-0.21639,0.69805,0.9496
0,-0.4662,-0.92247,0.41329
0,-0.17916,-1.0377,-0.4463
0,0.040659,0.11653,1.066
0,0.69918,1.0729,-0.01726
0,-0.57601,0.63494,-0.73838
0,-0.56464,-0.13796,-0.99604
0,-0.46457,-0.87134,-0.40622
0,-0.43086,-1.0454,-0.019397
0,-0.018138,1.0666,-0.35667
0,-0.27744,-0.38507,1.0799
0,0.80525,0.1199,-0.71015
0,-0.62896,-0.30573,-0.84255
0,-0.65562,0.77118,-0.34307
0,0.93945,-0.53965,-0.73068
0,-0.91085,0.602,0.65868
0,-0.39332,0.85487,-0.70509
0,1.0724,0.14347,0.41567
0,0.028884,-0.73388,-0.95825
0,-1.0027,-0.66164,-0.29574
0,0.035913,-0.18635,-1.1036
0,0.97038,0.26637,-0.54342
0,-0.51751,1.1807,-0.17415
0,0.88896,0.40424,0.39315
0,-0.55442,-0.90455,-0.056221
0,-0.056937,0.83158,0.80154
0,-0.84761,0.2121,0.64853
0,-0.72185,-0.28135,-0.79307
0,-0.041602,0.70129,-0.9912
0,0.9369,-0.52004,-0.59595
0,-0.51554,0.81049,-0.65209
0,0.80331,-0.42167,-0.57726
0,-1.1811,0.28679,-0.025865
0,-0.46086,-0.31985,0.94537
0,0.47857,0.16259,-1.1302
0,-0.75624,0.22661,-0.98002
0,-0.90648,0.68267,-0.27026
0,-0.62521,0.87681,0.0098713
0,0.90053,-0.38471,0.69817
0,0.26994,-0.71783,1.051
0,-0.83773,-0.67336,0.22137
0,-0.89833,-0.28184,0.85156
0,0.95294,0.23846,0.58054
0,0.78893,0.69496,0.51005
0,-0.011403,0.54982,-1.0494
0,0.78224,-0.38129,0.7084
0,-0.69278,0.072632,-0.85176
0,0.65239,-0.73876,-0.51553
0,-0.81727,-0.71456,-0.15113
0,-1.1062,0.39691,-0.33217
0,0.97029,-0.22647,0.61721
0,-0.71042,0.66111,0.56967
0,0.85419,0.34795,0.70114
0,0.17286,-0.57556,-0.92452
0,0.36116,0.80393,-0.81151
0,-0.35566,-0.96466,0.45234
0,0.5463,-0.6653,-0.67347
0,-0.31585,-0.09887,1.1691
0,0.67357,-0.60408,0.8339
0,0.5486,-0.81699,0.54639
0,0.74824,-0.23553,-0.73197
0,-0.58169,0.75148,0.72014
0,-0.55249,-0.33088,-0.85914
0,-0.24864,0.92533,0.67402
0,0.37929,0.57317,0.85634
0,-0.34378,-1.037,0.25135
0,0.71011,-0.76829,-0.31366
0,0.62631,-0.32714,0.78564
0,-1.0558,-0.083301,-0.05167
0,-0.38284,-0.88657,0.8436
0,-0.69799,0.31207,-0.77644
0,-0.62623,-0.88192,0.050353
0,0.69878,0.65553,0.61576
0,-0.8714,-0.70164,0.6442
0,0.80678,0.5852,0.45375
0,-0.73448,0.86251,-0.24512
0,-0.37177,-0.85192,0.66901
0,-0.93071,0.78789,0.25325
0,-1.0777,-0.62769,-0.1578
0,-0.75212,0.73602,0.58655
0,-0.75708,0.76556,-0.184
0,0.99589,0.029349,-0.68655
0,0.27294,0.61299,1.0857
0,-0.035414,-0.95951,-0.82369
0,-0.5704,-0.77072,0.56888
0,0.69245,-0.81722,0.33031
0,0.26569,-0.76605,-0.71256
0,0.25815,-0.6244,1.0712
0,0.56775,1.0973,0.071672
0,-0.84427,0.99249,0.14412
0,-0.17157,0.15307,1.2861
0,-0.43923,-0.78018,0.65042
0,0.65412,0.85826,0.016523
0,-0.29108,1.1177,0.25433
0,-0.7678,0.068958,-0.74223
0,-0.34575,-1.1548,-0.2472
0,0.017636,0.046065,-1.2173
0,-0.82652,0.059921,-0.76564
0,-1.1012,-0.31176,0.22034
0,-0.031588,-0.72425,0.82501
0,1.0727,0.21267,-0.54156
0,-0.77178,0.50964,-0.65559
0,0.89304,0.32933,0.50034
0,0.5877,-0.55081,-0.69175
0,-0.98376,0.4198,0.39441
0,0.83231,-0.67096,0.4588
0,0.052146,-0.86094,-0.69684
0,-0.20142,0.44546,0.95961
0,-0.39001,-1.0892,-0.24225
0,0.71296,0.59393,-0.70467
0,-0.78972,0.55442,-0.56296
0,0.022627,-0.99798,0.36363
0,0.52138,-0.87758,0.60215
0,-0.7104,0.51864,0.78686
0,0.44093,0.77622,0.75403
0,-0.37723,-0.80992,-0.70528
0,0.66662,-0.84427,0.29455
0,0.62821,0.36688,-0.82501
0,0.86084,-0.54203,-0.39066
0,0.82561,-0.44773,-0.67463
0,0.046296,-1.1119,0.40219
0,-0.33241,-0.59792,-0.97383
0,0.72747,-0.85862,-0.44405
0,-0.41759,-0.26054,-0.95003
0,-0.41659,0.35745,-0.90552
0,-0.78439,0.78691,-0.073114
0,-0.81496,0.86558,-0.083379
0,0.5469,0.58462,-0.69556
0,0.4673,-1.0348,-0.068711
0,0.38607,-0.7371,0.7136
0,0.52975,0.69439,-0.85029
0,1.0388,0.25232,-0.49109
0,-0.10126,-0.63372,-0.91456
0,0.57463,0.68602,0.57595
0,-0.53321,0.60692,-0.697
0,-0.36556,-0.16669,0.98291
0,-0.12812,0.048825,1.0489
0,0.39769,0.19548,0.96339
0,0.87705,-0.14103,-0.73245
0,-0.50624,0.052231,1.1401
0,-0.38093,-0.27369,1.1798
0,1.1766,0.29945,0.056465
0,-0.50029,-1.0985,0.22261
0,0.7275,0.59675,-0.59989
0,-0.5522,-0.17903,-0.91694
0,-0.78578,0.78027,0.45252
0,0.2639,-0.85378,0.85027
0,-0.39258,0.16467,-1.0515
0,0.78641,-0.78583,-0.52897
0,-0.40115,-0.35664,1.1437
0,-0.89185,0.50889,0.27213
0,-1.1237,0.26668,0.59708
0,0.3035,0.60886,-0.95822
0,0.31331,0.48563,1.164
0,-0.18749,-0.15597,-1.2478
0,0.27557,0.99406,0.58938
0,0.229,1.1979,-0.29876
0,0.35107,0.70748,-0.95835
0,-0.8327,0.2642,0.62378
0,0.26687,0.18738,1.0086
0,-1.0254,0.024893,0.45532
0,-0.63066,-0.73709,0.49584
0,-0.91632,-0.017289,0.71556
0,-0.45509,0.29856,1.0062
0,-1.0851,0.20875,-0.36518
0,-0.86626,0.5503,0.22776
0,0.56543,0.40984,0.8989
0,0.85678,-0.74944,-0.53481
0,-0.62161,-0.75184,0.86294
0,0.53359,0.58863,-0.7262
0,0.7634,0.18586,0.73734
0,-1.0558,0.29994,0.05817
0,-0.52571,-0.31684,1.1381
0,-0.2534,-0.57513,-0.91062
0,-0.68615,-0.7236,0.57061
0,-0.12235,1.1118,0.11307
0,-1.1201,0.1781,-0.14464
0,-0.44349,0.30229,0.92229
0,0.78939,-0.75887,-0.11671
0,-0.41765,0.41574,0.89624
0,0.94969,-0.18927,0.83069
0,-0.69959,0.64344,-0.62397
0,0.63165,-0.55807,0.64254
0,-1.0452,0.27681,0.60133
0,0.40977,-0.93531,-0.72519
0,0.75512,0.61642,0.4748
0,0.54746,-0.68373,0.5874
0,-0.83676,0.69878,0.46736
0,0.85097,0.77283,0.33217
0,0.77849,0.55738,-0.4755
0,0.81879,0.2928,0.63351
0,1.0395,0.48594,0.045592
0,0.11389,0.38761,-1.1683
0,0.19528,-0.81968,0.71131
0,-0.84465,-0.5368,-0.70463
0,0.91227,-0.45644,-0.29872
0,-0.61425,0.61323,-0.64337
0,1.0048,-0.29418,-0.25529
0,0.16631,0.98609,-0.75611
0,-0.64239,0.8394,-0.6566
0,-0.42324,0.029328,-1.0156
0,0.68008,-0.44265,0.75754
0,0.92311,-0.14033,0.62275
0,-0.9796,0.47001,-0.25812
0,0.52294,-1.1401,0.086
0,-0.11743,0.14908,1.134
0,-0.48987,1.0661,0.042089
0,-0.13815,-0.85207,0.82251
0,-0.21079,0.68103,1.0237
0,-0.6922,0.12537,-0.99838
0,-0.51164,0.94329,-0.66941
0,0.86124,-0.60171,0.64818
0,-0.16754,1.0368,-0.015677
0,-0.21408,1.053,-0.077435
0,-0.025382,-0.92791,-0.58217
0,0.67164,-0.61293,-0.71994
0,0.85008,0.78918,0.48449
0,-0.8743,0.31952,-0.50693
0,-0.73195,0.7181,0.74217
0,0.73567,-0.53857,-0.65705
0,0.74402,0.78502,0.026481
0,0.28471,-1.058,0.46537
0,0.63127,0.078317,-1.0579
0,-0.99089,0.18686,-0.60666
0,0.12913,1.1155,-0.18212
0,0.83196,-0.051883,0.66689
0,-0.56893,0.97121,-0.22057
0,-0.34844,0.5038,0.89241
0,0.4681,0.98555,0.48729
0,0.82154,-0.68521,0.31226
0,-0.80589,-0.21958,-0.94271
0,-0.59739,-0.47392,-0.95289
0,0.89163,-0.11461,0.59808
0,0.070357,0.78572,0.96888
0,-0.061589,1.1372,0.62878
0,-0.47504,-0.028464,0.96692
0,-0.78361,0.75227,-0.71501
0,0.97342,0.4046,0.17266
0,0.41149,0.9743,-0.0065707
0,-0.1148,0.04327,-1.069
0,1.0789,-0.11268,0.25383
0,1.0254,-0.0042962,0.22945
0,-0.87045,-0.027529,0.72178
0,-1.0075,-0.4555,0.48267
0,-0.71165,0.38839,0.77533
0,-0.076638,0.80869,0.71483
0,-1.111,-0.1301,0.13133
0,0.63674,0.095126,1.0268
0,0.98481,0.669,0.15895
0,0.51987,-0.94905,0.0075585
0,-0.096214,-0.72787,0.98463
0,-1.1957,-0.063214,-0.22809
0,0.076906,-1.0307,-0.21264
0,-0.37607,0.93462,0.66276
0,0.53315,-0.49759,-0.84939
0,0.95266,-0.0899,-0.51617
0,0.76881,0.5344,0.7262
0,1.1229,-0.22568,-0.17757
0,0.5003,0.84087,0.58399
0,0.67534,0.9362,-0.11739
0,-0.50109,-0.91683,0.19947
0,-0.61788,0.8595,0.16594
0,-0.19353,-0.55087,-0.95887
0,-0.67661,-0.6986,0.69601
0,0.34264,0.81969,-0.9649
0,0.72111,-0.50777,0.59632
0,-0.50625,-0.74572,0.82301
0,-0.98277,-0.54434,-0.084183
0,-0.65697,0.6218,0.83356
0,0.11939,-0.59742,-1.0784
0,-0.43801,0.82623,-0.666
0,-0.6055,0.94377,0.2384
0,0.94969,0.1763,-0.58499
0,1.0423,-0.27658,0.37217
0,-0.72793,0.45001,-0.89991
0,-0.75532,0.70188,0.33415
0,0.20967,0.94015,0.82227
0,-0.70843,-0.78131,0.10867
0,0.50255,0.93844,-0.52615
0,0.14143,0.60844,-0.94716
0,-0.18196,0.032434,-1.1109
0,-0.83224,-0.31616,0.66309
0,-0.29704,-0.86868,-0.79965
0,0.88355,-0.39955,0.75511
0,-0.59529,-0.44209,-0.9678
0,0.30495,0.9614,-0.40782
0,-0.28405,0.91344,-0.66907
0,-0.019469,0.33538,1.1373
0,0.81261,0.69474,-0.25087
0,0.76285,-0.76822,-0.18878
0,0.57029,-0.67124,0.819
0,-0.98043,-0.15567,0.55201
0,-0.88635,0.11856,-0.56876
0,-0.31397,-0.7555,-0.75257
0,-0.57082,0.97505,0.47934
0,0.20477,-0.53909,0.93529
0,-0.77134,-0.6246,-0.73712
0,-0.35413,-0.78568,0.62581
0,-0.85996,-0.44803,-0.40788
0,-0.82429,-0.78417,-0.28673
0,-1.1938,0.062779,-0.021828
0,0.6784,-0.35911,-0.74013
0,0.29304,-1.0126,-0.37298
0,-0.87728,0.45081,0.39694
0,-0.35025,-1.0443,0.040102
0,-0.30446,-0.50696,1.1441
0,-0.73531,0.62854,-0.58288
0,-1.0097,0.60403,-0.20501
0,-0.61664,0.93167,0.15311
0,-0.045338,1.0945,-0.64903
0,0.25168,0.71275,0.85673
0,0.39849,0.87099,-0.73001
0,-0.80149,-0.16927,-0.80979
0,-0.3359,0.68012,1.0674
0,0.5483,0.57472,-0.87835
0,-0.79357,-0.56659,0.78211
0,-0.24202,-1.2299,-0.096908
0,-0.23976,-1.0653,-0.037889
0,-0.77825,0.61846,-0.36952
0,0.18844,-1.1664,-0.50371
0,-0.25118,0.5309,-0.89853
0,-0.83599,0.65811,0.18084
0,0.13484,0.7317,0.76487
0,-0.025933,0.6147,0.97452
0,-0.92319,-0.13151,0.84418
0,-0.88345,-0.023404,0.65666
0,0.99088,-0.18574,0.49583
0,0.40513,-0.96881,-0.34932
0,-1.0312,-0.058257,-0.80682
0,-0.859,0.78073,-0.27823
0,-0.66014,-0.4653,-0.68444
0,0.39301,0.74321,-0.72965
0,-0.85786,-0.78866,0.12179
0,-0.15408,0.77977,1.0053
0,-0.79581,-0.18085,-0.87095
0,-0.042903,0.070059,-1.1132
0,0.088472,-1.0776,-0.0080819
0,-0.48092,-0.83213,-0.84558
0,-0.72076,-1.0394,-0.23739
0,-0.13231,0.62844,1.0023
0,-0.15284,-0.93619,-0.75658
0,-0.1035,0.95029,0.68829
0,0.29797,0.91841,-0.5483
0,-0.47722,0.019136,-1.0304
0,0.31336,0.18859,1.2453
0,-0.93214,0.51605,-0.49552
0,-0.49407,-0.79503,-0.81125
0,0.35412,0.82264,0.69203
0,-0.21848,1.097,0.55451
0,0.85654,-0.49162,-0.52997
0,0.16024,-0.65412,1.0157
0,-0.061417,-0.94763,0.78652
0,-0.069936,-0.25682,-1.1204
0,0.58075,-0.72277,0.71549
0,0.35961,-0.53463,-0.90695
0,-0.34918,-1.0171,-0.58888
0,0.1401,1.2015,0.22429
0,-0.92064,-0.46878,-0.44088
0,-0.43958,-0.93905,0.16633
0,0.83042,0.70252,-0.37778
0,0.50855,-0.59531,-0.77129
0,-1.0042,0.48832,-0.30925
0,-0.54014,-0.90871,-0.3028
0,0.72988,-0.25151,0.72848
0,-0.35072,-0.80298,0.58151
0,0.033408,-0.55848,-0.93399
0,-0.061199,-0.92234,-0.59845
0,-0.94589,0.75264,0.11444
0,0.88954,0.92766,-0.091539
0,1.0178,-0.75978,-0.072165
0,1.0765,0.50753,0.18467
0,0.26077,0.58002,0.88819
0,-1.0614,0.15512,-0.57774
0,-0.67171,0.069142,-1.0929
0,-0.52212,0.65845,-0.77771
0,0.54394,0.59092,0.8333
0,-0.91185,-0.88657,0.010186
0,-1.0394,-0.068799,-0.25014
0,0.72161,0.0022529,0.91786
0,-0.82183,-0.50646,0.4174
0,0.86871,0.72253,-0.66438
0,-0.12781,-1.0234,-0.77608
0,-0.53368,-0.17681,0.97786
0,-0.45408,0.063067,0.96338
0,0.68001,0.41042,-0.95783
0,0.50188,-0.020092,-0.92869
0,0.51839,0.67326,0.68667
0,-1.0236,0.13164,-0.3064
0,-0.046464,-0.089574,-1.0572
0,0.75919,-1.0029,0.27378
0,0.54237,0.70426,-0.7206
0,-0.96418,-0.18592,-0.68908
0,0.63121,0.59363,-0.67586
0,-0.47119,0.91647,-0.46515
0,-0.71649,-0.77797,-0.14854
0,1.1122,0.079507,0.40302
0,-0.71594,0.4927,0.61359
0,-0.2303,0.95938,-0.50254
0,-0.71037,0.75624,0.73742
0,-0.45286,-0.72918,0.80196
0,-0.23193,0.94613,-0.48526
0,0.78291,-0.75023,0.6285
0,0.49221,0.07818,-0.97285
0,0.69033,-0.45998,-0.84674
0,0.64376,0.34158,-0.76593
0,-0.60569,-0.078886,0.96115
0,-1.2871,-0.16971,-0.029786
0,-0.8942,0.18967,0.79536
0,-0.56602,1.119,0.1332
0,-0.86688,0.36506,-0.75356
0,0.48264,0.95874,-0.45756
0,-0.11422,1.1027,-0.19612
0,0.58615,0.5785,-0.76756
0,0.69803,0.39762,0.8731
0,0.86099,0.010082,-0.8674
0,0.63571,-0.081084,-1.0591
0,-1.1717,-0.55042,-0.19343
0,0.09462,0.61987,-0.88074
0,0.73974,-0.68434,-0.51275
0,-0.52261,-0.60675,-0.7239
0,-0.59573,0.49216,0.86043
0,-1.1007,-0.43554,0.19031
0,0.73459,-0.2574,-0.83342
0,-0.72248,0.95264,-0.2664
0,-0.34863,-0.96347,-0.51437
0,0.52641,-0.23314,-1.1672
0,0.42866,0.8259,0.69834
0,0.68504,-0.71674,0.50833
0,0.96783,-0.4896,0.032714
0,0.7883,-0.71444,0.36709
0,-0.59071,0.24863,1.0541
0,-0.38825,0.93679,-0.5498
0,-0.21303,-0.17627,-1.2412
0,-0.098351,1.1838,0.12542
0,-0.76562,-0.20752,-0.91054
0,-0.72356,0.73657,0.6102
0,-0.70455,0.71674,-0.46209
0,-0.20821,-1.1821,-0.15514
0,0.77344,-0.82365,-0.33841
0,-0.58951,-0.80449,-0.84444
0,-0.18936,-0.38663,1.1486
0,0.066415,0.7201,-0.90867
0,-0.87233,-0.57828,-0.72275
0,0.85599,0.66558,0.38027
0,-0.43975,-0.34389,-1.0263
0,0.23559,-0.19502,-1.1067
0,-1.0024,0.1074,0.56229
0,1.0413,-0.02191,0.40546
0,0.41641,0.3746,-0.94357
0,-0.80598,0.87028,-0.32487
0,-0.86607,-0.48972,0.69865
0,-0.67241,0.8035,-0.24581
0,0.71157,-0.28728,-0.77431
0,0.52213,0.5578,-0.98661
0,-0.83925,-0.43263,0.91079
0,0.14558,0.41775,1.2337
0,0.11297,-0.0087889,-1.0592
0,0.9649,-0.074781,0.68102
0,0.4194,-0.95088,0.22051
0,-0.69564,0.80247,-0.019724
0,-0.17481,-0.81814,0.7832
0,-0.59204,0.96021,0.57338
0,0.12129,-0.29054,-1.1261
0,0.21927,0.74377,0.89222
0,0.49687,-0.79036,0.5566
0,1.1364,0.26571,0.1732
0,0.23693,0.7462,-0.94407
0,-0.79828,-0.18537,-0.76605
0,0.95989,0.70224,-0.36888
0,0.63891,-0.51602,-0.80886
0,-1.0629,0.10207,-0.17134
0,0.89153,-0.64688,-0.3039
0,-0.84635,-0.57383,0.6743
0,0.6409,-0.93147,0.28421
0,-0.83943,0.53286,-0.48968
0,-0.48458,0.6954,0.95038
0,0.79841,0.76987,-0.50227
0,0.036236,-0.43034,1.0128
0,0.88288,0.3021,0.64825
0,-0.24779,0.85463,0.56457
0,0.61465,0.4468,-0.97293
0,0.92091,-0.82189,-0.2131
0,0.66861,0.78537,0.56318
0,0.73278,-0.74848,-0.27442
0,0.45564,-0.3938,-1.1272
0,-0.40902,-0.75289,-0.98068
0,-0.92838,-0.47919,-0.15254
0,0.93962,-0.0312,0.51267
0,-0.73092,0.6513,-0.50031
0,0.7865,-0.30554,0.67065
0,0.98141,-0.52246,-0.33198
0,0.72801,-0.21392,-0.82395
0,0.34893,0.59939,-0.99231
0,1.135,0.5949,0.27247
0,0.8739,-0.41299,-0.43994
0,-0.74715,-0.6809,0.46278
0,0.56656,-0.86771,0.19098
0,-0.64481,0.48734,-0.70478
0,-0.99298,-0.016298,-0.7423
0,0.29729,0.77127,0.97041
0,-0.40579,0.80587,-0.60716
0,-0.07399,-1.0549,0.13372
0,0.88877,-0.38004,-0.65694
0,-0.35577,0.63094,-0.85275
0,0.51166,-0.5991,0.90208
0,-0.84509,0.64436,0.058765
0,0.64167,0.19545,0.98526
0,-0.20455,-0.84868,0.8245
0,0.11301,0.93544,-0.63878
0,-0.75051,0.77351,0.32368
0,-0.51393,-0.74887,0.58507
0,0.087849,0.76228,0.80619
0,0.72,-0.78185,-0.34136
0,0.53662,0.73114,0.53316
0,-0.34791,0.72772,-0.74699
0,-0.84385,-0.55123,0.59339
0,0.80128,0.62481,0.56563
0,-0.1511,-0.50046,0.92003
0,-0.27732,-1.0697,0.66007
0,0.38265,-0.88577,-0.43846
0,-0.90041,0.1229,-0.68805
0,-0.12225,-0.20993,1.0523
0,0.79051,0.4029,-0.89135
0,-0.052531,-1.006,0.39652
0,0.66402,0.97096,0.19511
0,-0.76966,-0.10911,0.97389
0,-0.71406,-0.63956,-0.45279
0,-0.87888,0.55202,-0.228
0,0.010778,-0.5618,-0.9019
0,0.30338,-0.19756,-1.2263
0,-0.89212,0.5898,0.048456
0,0.81624,0.84405,0.25596
0,-0.8611,0.86881,0.17055
0,-0.59777,-0.86403,-0.48533
0,-0.58172,-0.75185,0.51771
0,-0.9317,0.073601,0.50492
0,0.6132,0.27469,0.82099
0,0.93569,-0.44113,-0.67772
0,1.2939,-0.044284,-0.10137
0,0.87214,0.02914,0.68482
0,-0.060264,-0.049504,-1.0763
0,-0.73465,0.75007,0.47714
0,-1.0106,0.064468,-0.37793
0,0.87081,0.70744,0.32756
0,-0.91098,0.64538,-0.47286
0,0.66568,-0.32671,0.95984
0,0.2993,1.0282,0.35164
0,-0.8707,-0.41879,-0.8284
0,0.067634,0.67776,-0.82892
0,-0.50126,-0.97905,0.66942
0,-0.53221,-0.68563,0.60165
0,0.90193,-0.29992,-0.48333
0,0.70754,0.92281,-0.4907
0,0.48307,0.50365,0.82421
0,-0.67921,0.21252,0.85255
0,1.0395,-0.12873,0.29441
0,0.20013,-1.2198,0.23742
0,-0.58996,-0.87432,-0.26799
0,-0.23371,1.0071,0.4353
0,-0.79581,-0.71265,0.41003
0,0.41164,-0.74185,0.83596
0,-0.74552,-0.73226,-0.25733
0,0.33116,-0.95929,-0.4819
0,0.031388,-1.1599,0.25967
0,1.1219,-0.58219,0.17115
0,-0.78207,0.79935,0.55364
0,0.86993,-0.8435,-0.19307
0,-0.5201,-0.38041,0.91445
0,-0.0085475,0.77813,-0.87432
0,0.70181,-0.34073,-0.82072
0,0.13064,0.38513,-1.0641
0,0.70217,0.85923,0.62086
0,-0.79612,-0.56674,-0.58255
0,-0.99278,-0.85747,0.0044791
0,-0.52159,-0.57624,0.91111
0,-0.7896,-0.28272,-0.63216
0,-0.018062,0.93736,-0.57412
0,0.31933,0.012853,1.2639
0,0.90465,-0.73829,0.33208
0,1.1121,0.31457,0.40171
0,-0.51865,-0.29097,0.93337
0,-0.65494,0.47445,-0.71553
0,0.71401,-0.71758,-0.53198
0,-0.90857,-0.44214,0.33238
0,-0.28459,-1.0317,-0.71702
